Estado,Sesión,Fecha,Dia_Semana,Hora_Sorteo,Fijo
FL,Midday,2023-05-02,Tuesday,13:34,56.0
NY,Midday,2023-05-02,Tuesday,14:30,30.0
GA,Evening,2023-05-02,Tuesday,19:00,51.0
FL,Evening,2023-05-02,Tuesday,21:50,23.0
NY,Evening,2023-05-02,Tuesday,22:30,65.0
GA,Night,2023-05-02,Tuesday,23:34,56.0
GA,Midday,2023-05-03,Wednesday,12:30,92.0
FL,Midday,2023-05-03,Wednesday,13:34,85.0
NY,Midday,2023-05-03,Wednesday,14:30,39.0
GA,Evening,2023-05-03,Wednesday,19:00,48.0
FL,Evening,2023-05-03,Wednesday,21:50,30.0
NY,Evening,2023-05-03,Wednesday,22:30,64.0
GA,Night,2023-05-03,Wednesday,23:34,68.0
GA,Midday,2023-05-04,Thursday,12:30,25.0
FL,Midday,2023-05-04,Thursday,13:34,80.0
NY,Midday,2023-05-04,Thursday,14:30,30.0
GA,Evening,2023-05-04,Thursday,19:00,85.0
FL,Evening,2023-05-04,Thursday,21:50,52.0
NY,Evening,2023-05-04,Thursday,22:30,68.0
GA,Night,2023-05-04,Thursday,23:34,30.0
GA,Midday,2023-05-05,Friday,12:30,66.0
FL,Midday,2023-05-05,Friday,13:34,81.0
NY,Midday,2023-05-05,Friday,14:30,88.0
GA,Evening,2023-05-05,Friday,19:00,74.0
FL,Evening,2023-05-05,Friday,21:50,9.0
NY,Evening,2023-05-05,Friday,22:30,73.0
GA,Night,2023-05-05,Friday,23:34,7.0
GA,Midday,2023-05-06,Saturday,12:30,19.0
FL,Midday,2023-05-06,Saturday,13:34,97.0
NY,Midday,2023-05-06,Saturday,14:30,15.0
GA,Evening,2023-05-06,Saturday,19:00,62.0
FL,Evening,2023-05-06,Saturday,21:50,87.0
NY,Evening,2023-05-06,Saturday,22:30,30.0
GA,Night,2023-05-06,Saturday,23:34,39.0
GA,Midday,2023-05-07,Sunday,12:30,57.0
FL,Midday,2023-05-07,Sunday,13:34,18.0
NY,Midday,2023-05-07,Sunday,14:30,10.0
GA,Evening,2023-05-07,Sunday,19:00,36.0
FL,Evening,2023-05-07,Sunday,21:50,4.0
NY,Evening,2023-05-07,Sunday,22:30,63.0
GA,Night,2023-05-07,Sunday,23:34,64.0
GA,Midday,2023-05-08,Monday,12:30,98.0
FL,Midday,2023-05-08,Monday,13:34,14.0
NY,Midday,2023-05-08,Monday,14:30,51.0
GA,Evening,2023-05-08,Monday,19:00,5.0
FL,Evening,2023-05-08,Monday,21:50,96.0
NY,Evening,2023-05-08,Monday,22:30,24.0
GA,Night,2023-05-08,Monday,23:34,30.0
GA,Midday,2023-05-09,Tuesday,12:30,90.0
FL,Midday,2023-05-09,Tuesday,13:34,61.0
NY,Midday,2023-05-09,Tuesday,14:30,38.0
GA,Evening,2023-05-09,Tuesday,19:00,40.0
FL,Evening,2023-05-09,Tuesday,21:50,88.0
NY,Evening,2023-05-09,Tuesday,22:30,34.0
GA,Night,2023-05-09,Tuesday,23:34,49.0
GA,Midday,2023-05-10,Wednesday,12:30,28.0
FL,Midday,2023-05-10,Wednesday,13:34,46.0
NY,Midday,2023-05-10,Wednesday,14:30,41.0
GA,Evening,2023-05-10,Wednesday,19:00,65.0
FL,Evening,2023-05-10,Wednesday,21:50,70.0
NY,Evening,2023-05-10,Wednesday,22:30,37.0
GA,Night,2023-05-10,Wednesday,23:34,19.0
GA,Midday,2023-05-11,Thursday,12:30,88.0
FL,Midday,2023-05-11,Thursday,13:34,80.0
NY,Midday,2023-05-11,Thursday,14:30,37.0
GA,Evening,2023-05-11,Thursday,19:00,44.0
FL,Evening,2023-05-11,Thursday,21:50,15.0
NY,Evening,2023-05-11,Thursday,22:30,85.0
GA,Night,2023-05-11,Thursday,23:34,60.0
GA,Midday,2023-05-12,Friday,12:30,1.0
FL,Midday,2023-05-12,Friday,13:34,95.0
NY,Midday,2023-05-12,Friday,14:30,13.0
GA,Evening,2023-05-12,Friday,19:00,10.0
FL,Evening,2023-05-12,Friday,21:50,90.0
NY,Evening,2023-05-12,Friday,22:30,80.0
GA,Night,2023-05-12,Friday,23:34,31.0
GA,Midday,2023-05-13,Saturday,12:30,31.0
FL,Midday,2023-05-13,Saturday,13:34,32.0
NY,Midday,2023-05-13,Saturday,14:30,98.0
GA,Evening,2023-05-13,Saturday,19:00,75.0
FL,Evening,2023-05-13,Saturday,21:50,48.0
NY,Evening,2023-05-13,Saturday,22:30,84.0
GA,Night,2023-05-13,Saturday,23:34,12.0
GA,Midday,2023-05-14,Sunday,12:30,28.0
FL,Midday,2023-05-14,Sunday,13:34,59.0
NY,Midday,2023-05-14,Sunday,14:30,35.0
GA,Evening,2023-05-14,Sunday,19:00,50.0
FL,Evening,2023-05-14,Sunday,21:50,92.0
NY,Evening,2023-05-14,Sunday,22:30,26.0
GA,Night,2023-05-14,Sunday,23:34,39.0
GA,Midday,2023-05-15,Monday,12:30,58.0
FL,Midday,2023-05-15,Monday,13:34,93.0
NY,Midday,2023-05-15,Monday,14:30,63.0
GA,Evening,2023-05-15,Monday,19:00,79.0
FL,Evening,2023-05-15,Monday,21:50,13.0
NY,Evening,2023-05-15,Monday,22:30,16.0
GA,Night,2023-05-15,Monday,23:34,56.0
GA,Midday,2023-05-16,Tuesday,12:30,92.0
FL,Midday,2023-05-16,Tuesday,13:34,22.0
NY,Midday,2023-05-16,Tuesday,14:30,77.0
GA,Evening,2023-05-16,Tuesday,19:00,44.0
FL,Evening,2023-05-16,Tuesday,21:50,70.0
NY,Evening,2023-05-16,Tuesday,22:30,94.0
GA,Night,2023-05-16,Tuesday,23:34,53.0
GA,Midday,2023-05-17,Wednesday,12:30,68.0
FL,Midday,2023-05-17,Wednesday,13:34,32.0
NY,Midday,2023-05-17,Wednesday,14:30,37.0
GA,Evening,2023-05-17,Wednesday,19:00,28.0
FL,Evening,2023-05-17,Wednesday,21:50,99.0
NY,Evening,2023-05-17,Wednesday,22:30,94.0
GA,Night,2023-05-17,Wednesday,23:34,29.0
GA,Midday,2023-05-18,Thursday,12:30,81.0
FL,Midday,2023-05-18,Thursday,13:34,72.0
NY,Midday,2023-05-18,Thursday,14:30,92.0
GA,Evening,2023-05-18,Thursday,19:00,62.0
FL,Evening,2023-05-18,Thursday,21:50,87.0
NY,Evening,2023-05-18,Thursday,22:30,27.0
GA,Night,2023-05-18,Thursday,23:34,70.0
GA,Midday,2023-05-19,Friday,12:30,49.0
FL,Midday,2023-05-19,Friday,13:34,30.0
NY,Midday,2023-05-19,Friday,14:30,71.0
GA,Evening,2023-05-19,Friday,19:00,34.0
FL,Evening,2023-05-19,Friday,21:50,78.0
NY,Evening,2023-05-19,Friday,22:30,10.0
GA,Night,2023-05-19,Friday,23:34,92.0
GA,Midday,2023-05-20,Saturday,12:30,50.0
FL,Midday,2023-05-20,Saturday,13:34,58.0
NY,Midday,2023-05-20,Saturday,14:30,16.0
GA,Evening,2023-05-20,Saturday,19:00,40.0
FL,Evening,2023-05-20,Saturday,21:50,25.0
NY,Evening,2023-05-20,Saturday,22:30,69.0
GA,Night,2023-05-20,Saturday,23:34,91.0
GA,Midday,2023-05-21,Sunday,12:30,34.0
FL,Midday,2023-05-21,Sunday,13:34,80.0
NY,Midday,2023-05-21,Sunday,14:30,67.0
GA,Evening,2023-05-21,Sunday,19:00,63.0
FL,Evening,2023-05-21,Sunday,21:50,94.0
NY,Evening,2023-05-21,Sunday,22:30,29.0
GA,Night,2023-05-21,Sunday,23:34,98.0
GA,Midday,2023-05-22,Monday,12:30,71.0
FL,Midday,2023-05-22,Monday,13:34,50.0
NY,Midday,2023-05-22,Monday,14:30,31.0
GA,Evening,2023-05-22,Monday,19:00,91.0
FL,Evening,2023-05-22,Monday,21:50,74.0
NY,Evening,2023-05-22,Monday,22:30,36.0
GA,Night,2023-05-22,Monday,23:34,2.0
GA,Midday,2023-05-23,Tuesday,12:30,43.0
FL,Midday,2023-05-23,Tuesday,13:34,47.0
NY,Midday,2023-05-23,Tuesday,14:30,31.0
GA,Evening,2023-05-23,Tuesday,19:00,96.0
FL,Evening,2023-05-23,Tuesday,21:50,42.0
NY,Evening,2023-05-23,Tuesday,22:30,13.0
GA,Night,2023-05-23,Tuesday,23:34,2.0
GA,Midday,2023-05-24,Wednesday,12:30,48.0
FL,Midday,2023-05-24,Wednesday,13:34,53.0
NY,Midday,2023-05-24,Wednesday,14:30,95.0
GA,Evening,2023-05-24,Wednesday,19:00,95.0
FL,Evening,2023-05-24,Wednesday,21:50,98.0
NY,Evening,2023-05-24,Wednesday,22:30,20.0
GA,Night,2023-05-24,Wednesday,23:34,28.0
GA,Midday,2023-05-25,Thursday,12:30,15.0
FL,Midday,2023-05-25,Thursday,13:34,25.0
NY,Midday,2023-05-25,Thursday,14:30,92.0
GA,Evening,2023-05-25,Thursday,19:00,27.0
FL,Evening,2023-05-25,Thursday,21:50,57.0
NY,Evening,2023-05-25,Thursday,22:30,53.0
GA,Night,2023-05-25,Thursday,23:34,17.0
GA,Midday,2023-05-26,Friday,12:30,76.0
FL,Midday,2023-05-26,Friday,13:34,3.0
NY,Midday,2023-05-26,Friday,14:30,94.0
GA,Evening,2023-05-26,Friday,19:00,44.0
FL,Evening,2023-05-26,Friday,21:50,88.0
NY,Evening,2023-05-26,Friday,22:30,57.0
GA,Night,2023-05-26,Friday,23:34,24.0
GA,Midday,2023-05-27,Saturday,12:30,31.0
FL,Midday,2023-05-27,Saturday,13:34,57.0
NY,Midday,2023-05-27,Saturday,14:30,3.0
GA,Evening,2023-05-27,Saturday,19:00,51.0
FL,Evening,2023-05-27,Saturday,21:50,74.0
NY,Evening,2023-05-27,Saturday,22:30,96.0
GA,Night,2023-05-27,Saturday,23:34,36.0
GA,Midday,2023-05-28,Sunday,12:30,14.0
FL,Midday,2023-05-28,Sunday,13:34,62.0
NY,Midday,2023-05-28,Sunday,14:30,11.0
GA,Evening,2023-05-28,Sunday,19:00,4.0
FL,Evening,2023-05-28,Sunday,21:50,10.0
NY,Evening,2023-05-28,Sunday,22:30,91.0
GA,Night,2023-05-28,Sunday,23:34,14.0
GA,Midday,2023-05-29,Monday,12:30,97.0
FL,Midday,2023-05-29,Monday,13:34,56.0
NY,Midday,2023-05-29,Monday,14:30,41.0
GA,Evening,2023-05-29,Monday,19:00,12.0
FL,Evening,2023-05-29,Monday,21:50,1.0
NY,Evening,2023-05-29,Monday,22:30,60.0
GA,Night,2023-05-29,Monday,23:34,84.0
GA,Midday,2023-05-30,Tuesday,12:30,46.0
FL,Midday,2023-05-30,Tuesday,13:34,64.0
NY,Midday,2023-05-30,Tuesday,14:30,95.0
GA,Evening,2023-05-30,Tuesday,19:00,81.0
FL,Evening,2023-05-30,Tuesday,21:50,67.0
NY,Evening,2023-05-30,Tuesday,22:30,48.0
GA,Night,2023-05-30,Tuesday,23:34,85.0
GA,Midday,2023-05-31,Wednesday,12:30,42.0
FL,Midday,2023-05-31,Wednesday,13:34,17.0
NY,Midday,2023-05-31,Wednesday,14:30,0.0
GA,Evening,2023-05-31,Wednesday,19:00,88.0
FL,Evening,2023-05-31,Wednesday,21:50,54.0
NY,Evening,2023-05-31,Wednesday,22:30,93.0
GA,Night,2023-05-31,Wednesday,23:34,67.0
GA,Midday,2023-06-01,Thursday,12:30,98.0
FL,Midday,2023-06-01,Thursday,13:34,15.0
NY,Midday,2023-06-01,Thursday,14:30,75.0
GA,Evening,2023-06-01,Thursday,19:00,92.0
FL,Evening,2023-06-01,Thursday,21:50,64.0
NY,Evening,2023-06-01,Thursday,22:30,14.0
GA,Night,2023-06-01,Thursday,23:34,79.0
GA,Midday,2023-06-02,Friday,12:30,40.0
FL,Midday,2023-06-02,Friday,13:34,96.0
NY,Midday,2023-06-02,Friday,14:30,2.0
GA,Evening,2023-06-02,Friday,19:00,50.0
FL,Evening,2023-06-02,Friday,21:50,43.0
NY,Evening,2023-06-02,Friday,22:30,20.0
GA,Night,2023-06-02,Friday,23:34,81.0
GA,Midday,2023-06-03,Saturday,12:30,74.0
FL,Midday,2023-06-03,Saturday,13:34,38.0
NY,Midday,2023-06-03,Saturday,14:30,7.0
GA,Evening,2023-06-03,Saturday,19:00,24.0
FL,Evening,2023-06-03,Saturday,21:50,98.0
NY,Evening,2023-06-03,Saturday,22:30,79.0
GA,Night,2023-06-03,Saturday,23:34,66.0
GA,Midday,2023-06-04,Sunday,12:30,31.0
FL,Midday,2023-06-04,Sunday,13:34,98.0
NY,Midday,2023-06-04,Sunday,14:30,37.0
GA,Evening,2023-06-04,Sunday,19:00,2.0
FL,Evening,2023-06-04,Sunday,21:50,47.0
NY,Evening,2023-06-04,Sunday,22:30,57.0
GA,Night,2023-06-04,Sunday,23:34,88.0
GA,Midday,2023-06-05,Monday,12:30,88.0
FL,Midday,2023-06-05,Monday,13:34,42.0
NY,Midday,2023-06-05,Monday,14:30,59.0
GA,Evening,2023-06-05,Monday,19:00,54.0
FL,Evening,2023-06-05,Monday,21:50,92.0
NY,Evening,2023-06-05,Monday,22:30,51.0
GA,Night,2023-06-05,Monday,23:34,79.0
GA,Midday,2023-06-06,Tuesday,12:30,51.0
FL,Midday,2023-06-06,Tuesday,13:34,10.0
NY,Midday,2023-06-06,Tuesday,14:30,59.0
GA,Evening,2023-06-06,Tuesday,19:00,99.0
FL,Evening,2023-06-06,Tuesday,21:50,37.0
NY,Evening,2023-06-06,Tuesday,22:30,12.0
GA,Night,2023-06-06,Tuesday,23:34,73.0
GA,Midday,2023-06-07,Wednesday,12:30,26.0
FL,Midday,2023-06-07,Wednesday,13:34,68.0
NY,Midday,2023-06-07,Wednesday,14:30,53.0
GA,Evening,2023-06-07,Wednesday,19:00,18.0
FL,Evening,2023-06-07,Wednesday,21:50,54.0
NY,Evening,2023-06-07,Wednesday,22:30,39.0
GA,Night,2023-06-07,Wednesday,23:34,30.0
GA,Midday,2023-06-08,Thursday,12:30,47.0
FL,Midday,2023-06-08,Thursday,13:34,7.0
NY,Midday,2023-06-08,Thursday,14:30,65.0
GA,Evening,2023-06-08,Thursday,19:00,84.0
FL,Evening,2023-06-08,Thursday,21:50,55.0
NY,Evening,2023-06-08,Thursday,22:30,73.0
GA,Night,2023-06-08,Thursday,23:34,70.0
GA,Midday,2023-06-09,Friday,12:30,20.0
FL,Midday,2023-06-09,Friday,13:34,95.0
NY,Midday,2023-06-09,Friday,14:30,93.0
GA,Evening,2023-06-09,Friday,19:00,95.0
FL,Evening,2023-06-09,Friday,21:50,82.0
NY,Evening,2023-06-09,Friday,22:30,67.0
GA,Night,2023-06-09,Friday,23:34,35.0
GA,Midday,2023-06-10,Saturday,12:30,2.0
FL,Midday,2023-06-10,Saturday,13:34,68.0
NY,Midday,2023-06-10,Saturday,14:30,34.0
GA,Evening,2023-06-10,Saturday,19:00,97.0
FL,Evening,2023-06-10,Saturday,21:50,32.0
NY,Evening,2023-06-10,Saturday,22:30,86.0
GA,Night,2023-06-10,Saturday,23:34,39.0
GA,Midday,2023-06-11,Sunday,12:30,44.0
FL,Midday,2023-06-11,Sunday,13:34,26.0
NY,Midday,2023-06-11,Sunday,14:30,97.0
GA,Evening,2023-06-11,Sunday,19:00,20.0
FL,Evening,2023-06-11,Sunday,21:50,94.0
NY,Evening,2023-06-11,Sunday,22:30,99.0
GA,Night,2023-06-11,Sunday,23:34,20.0
GA,Midday,2023-06-12,Monday,12:30,66.0
FL,Midday,2023-06-12,Monday,13:34,67.0
NY,Midday,2023-06-12,Monday,14:30,77.0
GA,Evening,2023-06-12,Monday,19:00,2.0
FL,Evening,2023-06-12,Monday,21:50,61.0
NY,Evening,2023-06-12,Monday,22:30,47.0
GA,Night,2023-06-12,Monday,23:34,3.0
GA,Midday,2023-06-13,Tuesday,12:30,65.0
FL,Midday,2023-06-13,Tuesday,13:34,81.0
NY,Midday,2023-06-13,Tuesday,14:30,38.0
GA,Evening,2023-06-13,Tuesday,19:00,98.0
FL,Evening,2023-06-13,Tuesday,21:50,10.0
NY,Evening,2023-06-13,Tuesday,22:30,96.0
GA,Night,2023-06-13,Tuesday,23:34,7.0
GA,Midday,2023-06-14,Wednesday,12:30,59.0
FL,Midday,2023-06-14,Wednesday,13:34,35.0
NY,Midday,2023-06-14,Wednesday,14:30,91.0
GA,Evening,2023-06-14,Wednesday,19:00,40.0
FL,Evening,2023-06-14,Wednesday,21:50,18.0
NY,Evening,2023-06-14,Wednesday,22:30,57.0
GA,Night,2023-06-14,Wednesday,23:34,87.0
GA,Midday,2023-06-15,Thursday,12:30,9.0
FL,Midday,2023-06-15,Thursday,13:34,97.0
NY,Midday,2023-06-15,Thursday,14:30,60.0
GA,Evening,2023-06-15,Thursday,19:00,97.0
FL,Evening,2023-06-15,Thursday,21:50,39.0
NY,Evening,2023-06-15,Thursday,22:30,0.0
GA,Night,2023-06-15,Thursday,23:34,10.0
GA,Midday,2023-06-16,Friday,12:30,99.0
FL,Midday,2023-06-16,Friday,13:34,1.0
NY,Midday,2023-06-16,Friday,14:30,35.0
GA,Evening,2023-06-16,Friday,19:00,28.0
FL,Evening,2023-06-16,Friday,21:50,69.0
NY,Evening,2023-06-16,Friday,22:30,94.0
GA,Night,2023-06-16,Friday,23:34,43.0
GA,Midday,2023-06-17,Saturday,12:30,37.0
FL,Midday,2023-06-17,Saturday,13:34,58.0
NY,Midday,2023-06-17,Saturday,14:30,10.0
GA,Evening,2023-06-17,Saturday,19:00,15.0
FL,Evening,2023-06-17,Saturday,21:50,73.0
NY,Evening,2023-06-17,Saturday,22:30,21.0
GA,Night,2023-06-17,Saturday,23:34,29.0
GA,Midday,2023-06-18,Sunday,12:30,25.0
FL,Midday,2023-06-18,Sunday,13:34,22.0
NY,Midday,2023-06-18,Sunday,14:30,57.0
GA,Evening,2023-06-18,Sunday,19:00,9.0
FL,Evening,2023-06-18,Sunday,21:50,2.0
NY,Evening,2023-06-18,Sunday,22:30,71.0
GA,Night,2023-06-18,Sunday,23:34,68.0
GA,Midday,2023-06-19,Monday,12:30,79.0
FL,Midday,2023-06-19,Monday,13:34,24.0
NY,Midday,2023-06-19,Monday,14:30,75.0
GA,Evening,2023-06-19,Monday,19:00,62.0
FL,Evening,2023-06-19,Monday,21:50,89.0
NY,Evening,2023-06-19,Monday,22:30,31.0
GA,Night,2023-06-19,Monday,23:34,91.0
GA,Midday,2023-06-20,Tuesday,12:30,25.0
FL,Midday,2023-06-20,Tuesday,13:34,4.0
NY,Midday,2023-06-20,Tuesday,14:30,54.0
GA,Evening,2023-06-20,Tuesday,19:00,95.0
FL,Evening,2023-06-20,Tuesday,21:50,97.0
NY,Evening,2023-06-20,Tuesday,22:30,60.0
GA,Night,2023-06-20,Tuesday,23:34,71.0
GA,Midday,2023-06-21,Wednesday,12:30,12.0
FL,Midday,2023-06-21,Wednesday,13:34,33.0
NY,Midday,2023-06-21,Wednesday,14:30,37.0
GA,Evening,2023-06-21,Wednesday,19:00,45.0
FL,Evening,2023-06-21,Wednesday,21:50,62.0
NY,Evening,2023-06-21,Wednesday,22:30,76.0
GA,Night,2023-06-21,Wednesday,23:34,9.0
GA,Midday,2023-06-22,Thursday,12:30,31.0
FL,Midday,2023-06-22,Thursday,13:34,20.0
NY,Midday,2023-06-22,Thursday,14:30,17.0
GA,Evening,2023-06-22,Thursday,19:00,87.0
FL,Evening,2023-06-22,Thursday,21:50,91.0
NY,Evening,2023-06-22,Thursday,22:30,35.0
GA,Night,2023-06-22,Thursday,23:34,16.0
GA,Midday,2023-06-23,Friday,12:30,22.0
FL,Midday,2023-06-23,Friday,13:34,28.0
NY,Midday,2023-06-23,Friday,14:30,5.0
GA,Evening,2023-06-23,Friday,19:00,51.0
FL,Evening,2023-06-23,Friday,21:50,52.0
NY,Evening,2023-06-23,Friday,22:30,38.0
GA,Night,2023-06-23,Friday,23:34,80.0
GA,Midday,2023-06-24,Saturday,12:30,17.0
FL,Midday,2023-06-24,Saturday,13:34,26.0
NY,Midday,2023-06-24,Saturday,14:30,46.0
GA,Evening,2023-06-24,Saturday,19:00,56.0
FL,Evening,2023-06-24,Saturday,21:50,17.0
NY,Evening,2023-06-24,Saturday,22:30,13.0
GA,Night,2023-06-24,Saturday,23:34,67.0
GA,Midday,2023-06-25,Sunday,12:30,52.0
FL,Midday,2023-06-25,Sunday,13:34,62.0
NY,Midday,2023-06-25,Sunday,14:30,57.0
GA,Evening,2023-06-25,Sunday,19:00,5.0
FL,Evening,2023-06-25,Sunday,21:50,89.0
NY,Evening,2023-06-25,Sunday,22:30,4.0
GA,Night,2023-06-25,Sunday,23:34,73.0
GA,Midday,2023-06-26,Monday,12:30,6.0
FL,Midday,2023-06-26,Monday,13:34,34.0
NY,Midday,2023-06-26,Monday,14:30,38.0
GA,Evening,2023-06-26,Monday,19:00,12.0
FL,Evening,2023-06-26,Monday,21:50,0.0
NY,Evening,2023-06-26,Monday,22:30,47.0
GA,Night,2023-06-26,Monday,23:34,43.0
GA,Midday,2023-06-27,Tuesday,12:30,0.0
FL,Midday,2023-06-27,Tuesday,13:34,36.0
NY,Midday,2023-06-27,Tuesday,14:30,78.0
GA,Evening,2023-06-27,Tuesday,19:00,47.0
FL,Evening,2023-06-27,Tuesday,21:50,31.0
NY,Evening,2023-06-27,Tuesday,22:30,40.0
GA,Night,2023-06-27,Tuesday,23:34,65.0
GA,Midday,2023-06-28,Wednesday,12:30,55.0
FL,Midday,2023-06-28,Wednesday,13:34,11.0
NY,Midday,2023-06-28,Wednesday,14:30,68.0
GA,Evening,2023-06-28,Wednesday,19:00,63.0
FL,Evening,2023-06-28,Wednesday,21:50,9.0
NY,Evening,2023-06-28,Wednesday,22:30,44.0
GA,Night,2023-06-28,Wednesday,23:34,24.0
GA,Midday,2023-06-29,Thursday,12:30,76.0
FL,Midday,2023-06-29,Thursday,13:34,5.0
NY,Midday,2023-06-29,Thursday,14:30,61.0
GA,Evening,2023-06-29,Thursday,19:00,58.0
FL,Evening,2023-06-29,Thursday,21:50,75.0
NY,Evening,2023-06-29,Thursday,22:30,84.0
GA,Night,2023-06-29,Thursday,23:34,73.0
GA,Midday,2023-06-30,Friday,12:30,59.0
FL,Midday,2023-06-30,Friday,13:34,5.0
NY,Midday,2023-06-30,Friday,14:30,96.0
GA,Evening,2023-06-30,Friday,19:00,86.0
FL,Evening,2023-06-30,Friday,21:50,26.0
NY,Evening,2023-06-30,Friday,22:30,59.0
GA,Night,2023-06-30,Friday,23:34,78.0
GA,Midday,2023-07-01,Saturday,12:30,57.0
FL,Midday,2023-07-01,Saturday,13:34,28.0
NY,Midday,2023-07-01,Saturday,14:30,52.0
GA,Evening,2023-07-01,Saturday,19:00,87.0
FL,Evening,2023-07-01,Saturday,21:50,54.0
NY,Evening,2023-07-01,Saturday,22:30,41.0
GA,Night,2023-07-01,Saturday,23:34,64.0
GA,Midday,2023-07-02,Sunday,12:30,72.0
FL,Midday,2023-07-02,Sunday,13:34,52.0
NY,Midday,2023-07-02,Sunday,14:30,16.0
GA,Evening,2023-07-02,Sunday,19:00,26.0
FL,Evening,2023-07-02,Sunday,21:50,69.0
NY,Evening,2023-07-02,Sunday,22:30,88.0
GA,Night,2023-07-02,Sunday,23:34,60.0
GA,Midday,2023-07-03,Monday,12:30,23.0
FL,Midday,2023-07-03,Monday,13:34,63.0
NY,Midday,2023-07-03,Monday,14:30,0.0
GA,Evening,2023-07-03,Monday,19:00,23.0
FL,Evening,2023-07-03,Monday,21:50,87.0
NY,Evening,2023-07-03,Monday,22:30,97.0
GA,Night,2023-07-03,Monday,23:34,86.0
GA,Midday,2023-07-04,Tuesday,12:30,5.0
FL,Midday,2023-07-04,Tuesday,13:34,70.0
NY,Midday,2023-07-04,Tuesday,14:30,24.0
GA,Evening,2023-07-04,Tuesday,19:00,62.0
FL,Evening,2023-07-04,Tuesday,21:50,83.0
NY,Evening,2023-07-04,Tuesday,22:30,72.0
GA,Night,2023-07-04,Tuesday,23:34,38.0
GA,Midday,2023-07-05,Wednesday,12:30,57.0
FL,Midday,2023-07-05,Wednesday,13:34,35.0
NY,Midday,2023-07-05,Wednesday,14:30,31.0
GA,Evening,2023-07-05,Wednesday,19:00,42.0
FL,Evening,2023-07-05,Wednesday,21:50,64.0
NY,Evening,2023-07-05,Wednesday,22:30,57.0
GA,Night,2023-07-05,Wednesday,23:34,93.0
GA,Midday,2023-07-06,Thursday,12:30,30.0
FL,Midday,2023-07-06,Thursday,13:34,20.0
NY,Midday,2023-07-06,Thursday,14:30,92.0
GA,Evening,2023-07-06,Thursday,19:00,89.0
FL,Evening,2023-07-06,Thursday,21:50,11.0
NY,Evening,2023-07-06,Thursday,22:30,84.0
GA,Night,2023-07-06,Thursday,23:34,41.0
GA,Midday,2023-07-07,Friday,12:30,23.0
FL,Midday,2023-07-07,Friday,13:34,34.0
NY,Midday,2023-07-07,Friday,14:30,46.0
GA,Evening,2023-07-07,Friday,19:00,62.0
FL,Evening,2023-07-07,Friday,21:50,89.0
NY,Evening,2023-07-07,Friday,22:30,62.0
GA,Night,2023-07-07,Friday,23:34,48.0
GA,Midday,2023-07-08,Saturday,12:30,34.0
FL,Midday,2023-07-08,Saturday,13:34,95.0
NY,Midday,2023-07-08,Saturday,14:30,61.0
GA,Evening,2023-07-08,Saturday,19:00,79.0
FL,Evening,2023-07-08,Saturday,21:50,90.0
NY,Evening,2023-07-08,Saturday,22:30,44.0
GA,Night,2023-07-08,Saturday,23:34,12.0
GA,Midday,2023-07-09,Sunday,12:30,73.0
FL,Midday,2023-07-09,Sunday,13:34,13.0
NY,Midday,2023-07-09,Sunday,14:30,91.0
GA,Evening,2023-07-09,Sunday,19:00,41.0
FL,Evening,2023-07-09,Sunday,21:50,10.0
NY,Evening,2023-07-09,Sunday,22:30,15.0
GA,Night,2023-07-09,Sunday,23:34,45.0
GA,Midday,2023-07-10,Monday,12:30,91.0
FL,Midday,2023-07-10,Monday,13:34,37.0
NY,Midday,2023-07-10,Monday,14:30,27.0
GA,Evening,2023-07-10,Monday,19:00,60.0
FL,Evening,2023-07-10,Monday,21:50,42.0
NY,Evening,2023-07-10,Monday,22:30,27.0
GA,Night,2023-07-10,Monday,23:34,29.0
GA,Midday,2023-07-11,Tuesday,12:30,58.0
FL,Midday,2023-07-11,Tuesday,13:34,1.0
NY,Midday,2023-07-11,Tuesday,14:30,85.0
GA,Evening,2023-07-11,Tuesday,19:00,67.0
FL,Evening,2023-07-11,Tuesday,21:50,44.0
NY,Evening,2023-07-11,Tuesday,22:30,90.0
GA,Night,2023-07-11,Tuesday,23:34,99.0
GA,Midday,2023-07-12,Wednesday,12:30,73.0
FL,Midday,2023-07-12,Wednesday,13:34,89.0
NY,Midday,2023-07-12,Wednesday,14:30,68.0
GA,Evening,2023-07-12,Wednesday,19:00,79.0
FL,Evening,2023-07-12,Wednesday,21:50,62.0
NY,Evening,2023-07-12,Wednesday,22:30,13.0
GA,Night,2023-07-12,Wednesday,23:34,18.0
GA,Midday,2023-07-13,Thursday,12:30,6.0
FL,Midday,2023-07-13,Thursday,13:34,94.0
NY,Midday,2023-07-13,Thursday,14:30,81.0
GA,Evening,2023-07-13,Thursday,19:00,85.0
FL,Evening,2023-07-13,Thursday,21:50,8.0
NY,Evening,2023-07-13,Thursday,22:30,95.0
GA,Night,2023-07-13,Thursday,23:34,63.0
GA,Midday,2023-07-14,Friday,12:30,33.0
FL,Midday,2023-07-14,Friday,13:34,95.0
NY,Midday,2023-07-14,Friday,14:30,95.0
GA,Evening,2023-07-14,Friday,19:00,83.0
FL,Evening,2023-07-14,Friday,21:50,56.0
NY,Evening,2023-07-14,Friday,22:30,45.0
GA,Night,2023-07-14,Friday,23:34,85.0
GA,Midday,2023-07-15,Saturday,12:30,77.0
FL,Midday,2023-07-15,Saturday,13:34,79.0
